28-11-15;39.44
29-11-15;39.44
30-11-15;39.44
01-12-15;39.44
02-12-15;39.44
03-12-15;37.65
04-12-15;36.87
05-12-15;36.87
06-12-15;36.87
07-12-15;34.86
08-12-15;34.57
09-12-15;33.8
10-12-15;34.89
11-12-15;33.78
12-12-15;33.78
13-12-15;33.78
14-12-15;34.11
15-12-15;35.03
16-12-15;33.85
17-12-15;33.25
18-12-15;33.01
19-12-15;33.01
20-12-15;33.01
21-12-15;32.79
22-12-15;33.02
23-12-15;34.68
24-12-15;34.72
25-12-15;34.72
26-12-15;34.72
27-12-15;34.72
28-12-15;33.45
29-12-15;34.67
30-12-15;33.62
31-12-15;34.05
01-01-16;34.05
02-01-16;34.05
03-01-16;34.05
04-01-16;34.06
05-01-16;33.29
06-01-16;31.53
07-01-16;30.45
08-01-16;31.19
09-01-16;31.19
10-01-16;31.19
11-01-16;29.66
12-01-16;29.44
13-01-16;29.1
14-01-16;29.55
15-01-16;28.04
16-01-16;28.04
17-01-16;28.04
18-01-16;27.64
19-01-16;27.09
20-01-16;26.29
21-01-16;27.38
22-01-16;29.88
23-01-16;29.88
24-01-16;29.88
25-01-16;27.42
26-01-16;28.74
27-01-16;29.3
28-01-16;30.86
29-01-16;31.05
30-01-16;31.05
31-01-16;31.05
01-02-16;28.82
02-02-16;27.35
03-02-16;29.33
04-02-16;28.35
05-02-16;27.81
06-02-16;27.81
07-02-16;27.81
08-02-16;26.89
09-02-16;25.23
10-02-16;26.35
11-02-16;26.53
12-02-16;27.75
13-02-16;27.75
14-02-16;27.75
15-02-16;28.6
16-02-16;28.02
17-02-16;29.59
18-02-16;29.26
19-02-16;28.82
20-02-16;28.82
21-02-16;28.82
22-02-16;30.33
23-02-16;28.91
24-02-16;29.28
25-02-16;29.96
26-02-16;30.16
27-02-16;30.16
28-02-16;30.16
29-02-16;31.07
01-03-16;31.63
02-03-16;32.12
03-03-16;31.68
04-03-16;32.92
05-03-16;32.92
06-03-16;32.92
07-03-16;34.46
08-03-16;32.93
09-03-16;34.77
10-03-16;35.37
11-03-16;35.97
12-03-16;35.97
13-03-16;35.97
14-03-16;35.17
15-03-16;34.68
16-03-16;35.75
17-03-16;36.83
18-03-16;36.53
19-03-16;36.53
20-03-16;36.53
21-03-16;37.03
22-03-16;37.03
23-03-16;37.03
24-03-16;37.03
25-03-16;37.03
26-03-16;37.03
27-03-16;37.03
28-03-16;37.03
29-03-16;37.03
30-03-16;37.03
31-03-16;37.03
01-04-16;32.23
02-04-16;32.23
03-04-16;32.23
04-04-16;31.57
05-05-16;31.38
